id,review,rating
1233,Found everthing I needed about math. The history of math is pretty intense. It help me understand the subject a bit more.,5
1233,"After spending around 15 minutes fully looking through the site and the links, I can say that this site is pretty disappointing, especially for a topic that I would surmise to be pretty popular. The landing page is essentially only links, which lead to other sites with no real way to navigate back to the landing page. Once you click on a link, you are taken to a different page which seems to cause browser issues. The only real way to approach this site is to open each link in different tabs (or browser windows, if you prefer) to avoid the hassle of navigating through multiple pages and losing your place. Overall, this page is really not very user-friendly, which is a hindrance on judging its content. The content is good, not amazing; the lack of original content is a real downgrade. There is not a lot of information related to Newton's achievements or mathematical studies. Most of the content is in the form of external links, which is mostly just a hassle for any average user, and any student trying to find information about Newton would probably be better off going to a different site.Technical Remarks:Very poor layout, links lead to external sites or pages within the site, with no easy way to navigate back to the landing page. Navigation is very poor and content of the page is disappointingly minimal, with very little unique content.",2
1233,I took about 20 minutes going through the material on Sir Isaac Newton.  I have done a presentation on him in my current math class and I wiiiiissssshhh i had seen this before so I would have had more info!! Very informative and helpful! Clear and easily read,4
1233,"This is great! My sister was looking for a good reference for Sir Isaac Newton.
I spent about fifteen minutes skimming through the page. I notice that there are a lot of links to different sites containing specific information on Newton. This site will definitely help those who are researching him because there's no need to read through a whole entire page to find what information is needed. This definitely simplifies the research by a lot!
Students will definitely make good use of this site because it effective because there are a total of 271 articles/books for references on the site :)",5
1233,"This topic is more then likely my most favorite of the forums. Sir Isaac Newton is arguably one of the most ingenious people to have roamed the earth in the last 500 years. This site is a great homage to the great man and his achievements in the sciences and mathematics. I have actually, throughout my education, done several biographies of him and have a great appreciation of him before hand. I think that this topic was very well researched and was very effective when communicating information about Sir Isaac Newton.",5
1233,i look over this information for a few minutes. there is good info about newton. it would help students and teachers because it has references to books and articles. it is very easy to find what u want.,4
1233,I spent about 15-20 min on this site. This site has a lot of information non Isaac in depth. This would have been a great research site for my classes Math G project. This site is easy to learn from you just need to read and take in the info about Newton. This will definently give you the info you need.,5
1233,"This is a very interesting article that I could spend a good amount of time learning more about.  This section on Newton has a lot of solid material that highlights not only major mathematical advance that Newton contributed, but also some of his beliefs.  Before browsing this I had some knowledge on Newton and his advances in the Calculus field, but didn't know anything about his religious beliefs and statements.  The information doesn't seem too crammed together, making it much easier to absorb.  If you showed someone this that had no backround on the history of Newton, I am sure that it wouldn't be too hard for them to pick up the focal points and information.  The links are very basic and easy to find.  Theres no time wasted looking for what you want to know or find out about.",4
1233,"This is a website I would definitely use to do any kind of research on Sir Issac Newton. The first page you are at is a clear easily read introduction on who Issac Newton was. This page is easily accessible and gives you options of what you want to look at. There are links for other sites with more information, quotes, and even a link to a page with more famous mathematicians that you can do any kind of research on. The bulk of the site is the depth biography of Issac Newton. After reading the biography that is on the site I feel I know ALOT more than I did before, and I did not have to read a whole book or surf many websites. This summery gives a chuck of information but it is also not overwhelming. This is a good place to start to do any kind of research paper on Sir Issac Newton. This is a kind of website that a student can look at on their own time, and a teacher would not need to use any of the resources to teach a class.Technical Remarks:Very easy to read and navigate through.",4
1233,When reviewing this material i spent about 30 min reading the history of Sir Isaac Newton. i feel that he is a great english mathematician of his time and he contributed alot to his foundation by educating the rest of the world his beliefs and theories.the content in this article is very informative about how he came of interst in mathmatics and Isaac's background. The information provided has some really great concepts and models of optics and light also his scientific discoveries. i think that students and faculty will get a lot of knowlege of Isaac Newton and what he practiced. I think its a great learning tool and many students can gain a new outlook toward Isasac Newton and what he accomplished over the years and how it still affects us today. The ease of using this material is really great. It can be easily accessed and the individual can explore many aspects of Sir Isaac Newton,5
1233,This is an exceptional biography page.,4
1233,"I read a lot about Isaac Newtons achievement when I was in high school, but I havent read his bio yet. So, after I spend more than an hour reading I realize that I love to read the famous peoples bio. Its interesting to find out that Isaac, a talented person, has a normal life like us. He has a tragedy childhood, moderate college score. He was an inactive student.  After reading an astrology book, he found that he could not understand the mathematics in it; therefore, he read and learn math a lot, which is an important element for him to get many achievements later and become a famous scientist. Moreover, This article includes many  theories and discoveries of Newton such as: theory of light and color(Newton's ring, diffraction of light), theory of universal gravitation,and three laws of motion. beside it, he can explain a lot of unrelated phenomena like ecentric orbits of comets, tides and their variations, motion of the Moon as perturbed by the gravity of the Sun.
  Also,this site includes many links relate to Issac and other mathematicians, math history,so it is a good resource for you to do research paper.",5
1233,"As part of my math class assignment, I was browing through learning materials, then the topic ""Sir Isaac Newton"" caught my eyes. I have strong interest in learning great, famous people's bio, but never read Newton's bio before because I thought it would be boaring reading. I was wrong. I spent 40 minutes reading, and each minute I was viewing his life on a big screen tv. It is so live, so interesting, so real. Newton had a life just like normal people, his childhood tragedies, his mid life in college, his carrier, his politics, everything shows his life was just like us. I think this is great reading material because it's not about the (boring) theories or formula's. It's about behind the sceen story of those. Newton's life is told very simple and interesting way, so I was not bored and I think most people won't. Readers will have a chance to learn about Newton and his work in a pleasant way.Technical Remarks:Navigation was pretty easy. No confusion. So I don't think first time users will have any issue.",5
1233,"I found this site very interesting because I have read a lot about Newtons Laws in my high school Physics class but I never knew his biography. It took me about an hour to read and explore Newtons biography and his achievements and awards. This site gave a very clear picture of Sir Isaac Newtons life and his famous achievements and Honor Awards. He was really a great guy who loved Mathematics, optics, physics, and astronomy. This site is very effective for enhancing teaching because anyone can use it for a research on Newtons life and learn something from it. This site is very easy to use for those who have very good computer knowledge and it could be hard for the first time users because they would have to do some hunting before getting to know how to use it. For me it took a little time to explore and then I got a good hang of it.",5
1233,"I skimmed the first part of the website and read the second half.  The first part of the article seemed rather unhelpful to me because it was more on his personal life, rather than his contributions to the mathematical world.  There seemed to be an abundent amount of redundant information- although the picture of the manor was interesting, it had little importance.  However, at the end of the article there is a list of areas in which he had managed to contribute to.  Clicking on these sites were much more influential in my understanding of  the  actual mathematics he touched than the article. Technical Remarks: This site is as easy to use as the internet gets.",3
1233,"As I was researching topics for my Final Paper for my Math G class and I came across Sir Isaac Newton. I spent about one hour reading about him and looking up other related sites. I learned a lot about Sir Isaac Newton reading this site, I learned about his life and about this family. There was also a lot of information about his interest for mathematics and ideas. This acticle would be a good source of information for any kind of paper or project. The material I thought was very easy to understand. Overall Sir Isaac Newton is a very fascinating man. ",4
1233,"I spent about 10min browsing. The content amount is perfect for assistance in writing a paper. Everything that I would need to know about Newton is there in an easy to read format. You can also hit the links if you need to go into more detail on a certain aspect of his life, or if you need to research a particular accomplishment. ",5
1233,I am doing my final paper on Astronomy so this page also caught my attention. I printed this page out and skimmed it for about 20 minutes. I high lighted whatever info I though might be useful to final paper. I was really surprised to find out some stuff that I didn't know about Sir Isaac Newton. Most text books have a lot of information on his laws and discoveries but not much about his life as this page did. This software was really to use even for the first time.,4
1233,"Sir Isaac Newton is obviously a fascinating man. He has been apart of many scientific and mathematical achievements that make him a respected figure in his areas of study. This site is basically an overview and a history of Newton?s life. It breaks his life down in to three periods: His childhood (1643-1669), his days as Lucasian professor at Cambridge (1669-1687), and lastly 1687 until the day he died. This website presents a lot of information, which makes it difficult to take in all in at one time. It does however offer a great overview of Newton?s life and clearly explains the main achievements in it. I found that it was necessary for me to read this article about three times, but that is only because it is a lot of information to take in at one time. This site is useful for not only math but for history as well. This site is an excellent source of material and seems very creditable. ",4
1233,The information that I understood about the Great Sir Issac Newton was kind of remarkable to me because of the simple fact that everyone told him one thing and he proved another and he beileved and later proved his facts. I think that people who challange the status quo are the ones who change the world. He did just that and the information was very interesting. I read and read for about 30 minutes and it was very easy to navigate through and intersting to me. I recommend everyone read this one.Issac Newton was a very interesting genuis.Technical Remarks: It was pretty easy to navigate through the site.,5
1233,"after reading the material about Sir Isaac Newton i found the quality of the information was very good, short simple and very to the point.  it decribed enough of his life and achievments to make for a decent report and great history.  this site as a education tool would be good and useful cause it is so easy to use and understand the contents of the material.",5
1233,"This program will be a great help for me in the future. I will be doing a report Sir Isaac Newtoon for my math class.  This program had alot of text, which is good if you want information for a report.  But, if someone just wanted to mess around and have fun with math; I would suggest working with a different program.  The program was very easy to use, and had links for other people that effected Isaac's life.  I found the text to be interesting and educational.  The profile of Issac was well written and simple to understand.       ",4
1233,I find this Biograpoh of Sir Isaac Newton very intresting and informative. I printed the story our and read it my own pace. I then when back and checked out the links to other that had influanced him. I then past on the printed one to my son who then went on to explore the Merlot site himself.,5
1233,"I've always been impressed by the Sir Isaac Newton and what he contributed to the world itself. I spend almost an hour reading his article and the others that had also influenced him. I find all the materials that were provided/given very significant to the subject. It is indeed effective to everyone learning the life of Sir Isaac Newton...and all other mathematicians and philosophers that had made impact in his life as well. As for first time users, there's nothing to be confused about because this is a very friendly software; it seemed made to enjoy exploring and learning.",5
1233,i spent about 30 min on this trying to understan him.  he seemed like a smart man that gave a lot to are society.  he was a very bite person.  for me i had to read over it 2-3 times tor get a better understanding of the reading.Technical Remarks: i think that this was hard because i do not know how to understand this reading.,2
1233,"The first time I heard of Newton is when I was told an interesting story about him. An idea about gravitation was poped up in his mind when he looked at an apple falling off the tree. This story really hooked me up. Later on, I learnt many of his theories in physic and math at school. They are all formulas and numbers, and they are not attracting. Thus, when I read this article, I know more interesting things about his life and his contributions to sciences, which I haven't learnt at school.This article is written in a coherent order, so it doesn't take me much time to read and understand. The content is well imformed and educational. It describes Newton as an inactive student at school. However, he becomes the great scientist later, and he is the first one who was knighted by the Queen for his tremendous work. That's amazing! The article also tells us how he achieves his accomplisments, step by step, and this is exciting part to students who want to know more about the great scientist's work. This article includes many well known theories and discoveries of Newton such as: theory of light and color(Newton's ring, diffraction of light), theory of universal gravitation,three laws of motion. And through these discoveries, he can explain a lot of unrelated phenomena like ecentric orbits of comets, tides and their variations, motion of the Moon as perturbed by the gravity of the Sun. Finally, this article is suitable for those who want to do a research or to learn about life and accomplishments of Isaac Newton. Besides the article, this site also supports lots of links to other mathematicians,
 math history, cross-references to history topics, famouse curves, which are convinient for your further reference. This site is easy to acess, and control. It loads fast and looks nice.",4
1233,"I spent about 45 min. on this site.The content was nery interesting who he made a great deal on contribution to many different subjects of math such as physics(the apple and the tree).  I found it easy to read and it told a good timeline of his life from his youth to his older years. Technical Remarks:I think this site would be great to use in the class room weather it's giving an over view of his life or used in project by a student. As far as using the software i think it might be a little confusing for first time users but i think they figure it out, but i didn't really have a problem using the software so it",5
1233,I was on this site for about 40 min.  I've heard of Sir Issac Newton before in an astronomy class.  This site gave a good over of his life and accomplishments.  It was intresting to hear he was an outcast and people thought he didn't want learn but really he turned out to be a smart man who made many contributions.Technical Remarks: The site was real easy to use and that was good for me because I not real good with computers.,4
1233,"I spent about 45 min. reviewing the site. I found it very interesting because I think what he did was great. The site did a great job going over his background, and a good description of him.I think that this would be good info for students to learn from.The material was easy to use. I don't use computers very much and I seem to be doing just fine.",4
1233,"I spent about 90 minutes comparing Dr. Connor's extremely well written essay to other historical texts about the life of Isaac Newton.  Dr. Connor and Professor Robertson quite correctly set the scene for Newton's career by emphasizing his very early passion for learning.  Newton did, however, show little brilliance until he attended Cambridge University and came under the influence of the great mathematician Isaac Barrow.  He very soon began his investigations into the composition of light and inaugurated his work on the law of universal gravitation.  This was really a culmination of the theories of Copernicus, Kepler and Galileo, and Newton was able to piece together a coherent set of rules for the universe.  Newton set forth the basic concepts of mechanics by elaborating the three laws of motion and he also provided the real fundamental meaning of life by introducing his four rules of Reasoning in Philosophy.     This was an interesting read and Dr. Connor and Professor Robertson were right on in their approach to showing the three distinct periods of Newton's amazing life.  I would recommend that this be presented to any math class as a character standard for those future mathematicians willing to dedicate themselves to Newton's philosophy.Technical Remarks:      It is very easy to click onto Newton.  It is equally easy to enjoy many other related web sites and I would recommend ""Orbits and Gravitation"" and ""Isaac Newton Institute, Cambridge.""",5
1233,"1)I spent about 20 min reviewing this site.I found it very knowledgeable and interesting.2)The quality of the content was very understandable and there was a lot of it. If any one I knew needed more info on Sir Isaac Newton. I would definetely tell them about this site.3) I feel that using this information posted here will surely enhance effectiveness for teaching, and students learning because there is alot of information about Newton's life and his acheivements.4) It was very easy for me to use this site for valuable information, so there for I feel it would be easy for first time users such as myself.  ",5
1233,I spent around 25 minutes viewing the material on Isaac Newton.  The information about his youth days were interesting and also the various things that he studied.  The information was also easy to understand and would be good for a student.  I didn't have much trouble getting into the program even though I'm not good with computers.,4
1233,"I gave this site the highest rating because it was interesting, and fun. It was mostly history of Sir Isaac Newton, and well I love history.  The information was clear and easy to fallow.  One thing that I really liked was that the math didn't really go into depth and therefore it wasn't boring.  It took me about an hour to read the whole site, but I didn't mind.  I recommend this site to all those who like history.  The site talked about Geometry, Optics, Physics, which students all over the world are using, and Sir Isaacsa?? accomplishments.  I do think that first time users will find the site easy to use and follow.",5
1233,"This was quite a long and worded article.  Even though Newton?s life deserves much recognition for his accomplishments in the field of physics and gravity, I feel this article could have expanded on those accomplishments a little more.  Too much was included on his early childhood and his development in school.  Even though he began to get interested in mathematics after reading Euclid?s Elements, the article spends too much time on events leading to this point.  It was interesting to read about his controversial writings and how it affected other scientists and mathematicians at the time. After reading the article, I found Newton to be quite a colorful and a fascinating person. ",4
1233,The Information about Sir Isaac Newton was kind of remarkable about how he was kind of an outcast of his society which most great leaders are. He was quiet a remarkable individual. I thought the software was easy to navigate through and made it easy on the user. I also browsed for about 45 minutes and was just in awe of his accomplishments and the way he challanged everything. Very inpressive site.,4
1233,"This was an easy to read article. I loved all of the information on his interaction with other famous people in the math field of his time. Knowing what influenced his skills and passions was informative too. Even his lack of interest in school when he was younger was helpful in understanding him, along with his bouts with depression.",5
1233,"The overall information regarding Newton's background was enlightening.  One always wonders what goes on before a historical figure enters college.  Also the information on where Sir Isaac Newton retained his knowledge, how he was accepted and unaccepted in society is very interesting.  I did not skim this material, I took my time reading about his childhood, education, and life thereafter.  Technical Remarks: The way that the information was provided was a little bland.  If there was a colorful background, or the information was arranged more interestingly.  Otherwise, it was highly effective in getting Sir Isaac Newton's life events across to the reader.",4
1233,1. i had spent about an hour looking over the materials at hand. 2. The content was excellent it had so many facts on Sir Issac Newton it was just incrediable. telling the reader more facts then what they probably thought about what Issac Newton done.3. it is so easy for someone to read this and if i ever needed some information on Sir Issacc Newton this would be a good place to start.4. for first time users it would be so easy to understand the information that is given.,5
1233,"The software is extremely easy to follow. The content is around 80% of what a freshman student needs to know about the subject.The content is also very well conected to other related subjects. I spend around 2 minutes to learn how the site is organize, and about thirty minutes scanning the material.It is absolubtly awesome that as student I can have acces to so much information, is like having five well rounded tutors ritgh on my desk at the same time.Isaac Newton was a remarkable man just his studies about the theory of gravitation, is enough to make us grateful to God for him. He did'nt stop there, his developments in calculus and his personal carreer making a very good leader.",5
1233,"I spent about 15 minutes reviwing this article on Sir Issac Newton. This was a very informative Biography detailing his life from childhood to death. I had a little trouble following some of the terminolgy. A good thing was the author gives many outlets with information on these things. The information in this site is great if your doing a report on Sir Issac Newton or if your teaching a class about him. For first time users it may be a little hard to read, you have to have some prior knoledge about math to understand some of the information discussed. ",4
1233,"After actually trying to link to this website, the time it took me was about 30 minutes to review this material.  The information given was interesting and full.  His quotes ""my best friend is truth"" showing that he was a free thinker from an early stage.  It was interesting to learn how he discovered that white light is really a mixture of different types of rays at different angles.  If I had a paper on this man I would not need any other material, its all on this website and it is very easy to understand.Technical Remarks: I had a little bit of difficulties getting into the link, because I am not very good in computers, but after doing it the first time, it was easier.",5
1233,"For the last hour I enjoyed reading and exploring the biography of Sir Isaac Newton. It is fascinating to know that such great scientist did not do really well in school at first, and that his interest in Mathematics did not arrive until later on in his life.The article contains much valuable information about Newton, his personal life, and his scientific journey, as well as hyperlinks to those who played a roll in his life.I think the article is well written, and very educational for an average reader like me.I also applaud the author for his smooth writing skills and the exciting style that leads the reader from one step in Newton?s life to another. This article rocks!Sam",5
1233,I spent about 15 minutes looking at the material.  It had a lot of good information that I did not know.  If a student were to sit down and use this program it would help them.  I was confused getting into the program at first but then I got it.  But I'm terrible with computers.,4
1234,"Sketchbook Express for the iPad is a very solid art app for free. You have access to a variety of brushes, three layers for working, color selection, and more. There is the Sketchbook Pro version which costs $4.99 and gives you access to far more tools, but if you are just starting out or are working on iPads in classroom setting this is a very reasonable app for starting and teaching basic art concepts with digitial media.Technical Remarks:Compatible with the iPad. Requires iOS 5.0 or later.",4
1235,"The Smarthistory site is a very impressive collection of resources covering over 2000 years of art. Comprising high quality videos and clearly written and informative text-based resources, the site is organised around four main areas: Time, Style, Artist and Themes.The video and text resources available range from beginners level guidance on intrepreting and describing artworks, through to chronologically ordered overviews of specific time periods and much more narrowly focused case studies of individual works. The works chosen often differ from those commonly found in art history texts and offer a stimulating and engaging access point to the context in which each work was produced and the themes and issues addressed in the work.Educators should find Smarthistory offers great potential as a source of resources for use in classroom teaching. Smarthistory could also be useful for educators wishing to set learners a guided research task using the site. Independent learners should also find Smarthistory easy and rewarding to use.  The content is academically credible and of a high standard.Technical Remarks:The site navigation takes a little getting used to due to the quantity of information available.",5
1236,The Smithsonian American Art Museum provides interactive exhibits of many of their exhibits.  Beautiful photography. ,5
1237,"Not all of the information here is accessible to non-members (specifically journal articles). The most valuable teaching materials are actually available through BrainFacts.org, and these vary significantly in the target age group. 
The teaching resources are a little clunky, with many links to follow to other websites.
The best use I have for these materials is using them as supplemental/additional resources. They touch on core topics, though not to the degree I expect my college students to learn. With that said, these materials (through BrainFacts.org) are most appropriate for introductory students.",3
1237,"This is the website for The Society for Neuroscience.  It contains many articles, teaching resources and links.  There is a lot of information here.",5
1238,A veritable testing bible.  Excellent source for software testing information.  The index format makes it easy to jump to a specific topic or just read through the many aspects of testing presented.  This site is a must have reference for any test creator.,5
1238,"I used this material for 1 hour after one of my graduate students reviewed and recommended it during the Fall 2001 semester. The material is a tutorial on software testing, which is organized as a hypertext document. It also contains several diagrams. The document includes two sections: software testing techniques and software testing strategies. Testing techniques cover White Box Testing, Basis Path Testing, Control Structure Testing, Black Box Testing, and Static Program Analysis. Testing strategies include unit, integration, validation and system testing.The material is concise, accurate and easy to understand. It can be used to supplement the textbook in undergraduate and graduate software engineering courses.Technical Remarks:The material was very easy to use and no problems were encountered in its use.",4
1239,It is great to know that a text that can be expensive is provided online. It is a great informational text about soil. I did not read all of it but skimmed through the chapters. THis is something I will want to use as a useful material in my classroom when teaching students about soil. Students will be able to have this resource available to them at home and at the same time I can have students learn about soil on the computer. It is interactive and beneficial for students. It is perfect because the chapters online point out key points that should be known. The website also provides the information of the text if interested in purchasing.Technical Remarks:Very effective and easy to get around.  The sup topics are available. The left side provides a tab for the chapters/concepts as well as the top.,4
1240,The 7th chord drills are useful practice. Having the correct answer show when an answer is entered wrong would be of learning value. It would be nice to see an update so more than half of the drills can be used. Technical Remarks:The software used is outdated for half of the site. It would be nice to see an upgrade. ,3
1240,"Content is good, but it would be great to allow me some time to see where I went wrong, instead of proceeding to the next question after 15secs. Concerns about emailing the results..to anyone.Technical Remarks:Obvously built sometime ago. The interface could use some modern touches, and I would remove any of the hypercard materials that are now obsolete.",3
1241,"Jeff Powers, Solve a 4x4 Sudoku Puzzle lesson plan effectively delivers required math curriculum to early elementary students in a fun and engaging format.  The instructional strategy scaffolding is used to deliver the lesson by first showing students an empty Sudoku chart, then explaining key vocabulary and basic rules. This is followed by teacher modeling and guided practice. Some of the UDL principles represented in this lesson plan include 1) defining vocabulary and symbols 2) varying levels of challenge and support and 3)provide varied ways to interact with materials. One area that I think the lesson plan could be improved in is in the method to deliver the lesson.  Students are given options to practice solving puzzles with paper and pencil or on a computer website (three hyperlinks are provided by the author.) I think a third option of using manipulatives would improve the plan. My idea would be to use refrigerator magnet numbers set up on a metal cookie sheet in Sudoku puzzle fashion.  This would help some students learn the process. I also think the lesson plan added to MERLOT would be more eye-catching if an image were included on the description page. Solve a 4x4 Sudoku Puzzle is a very meaningful and worthwhile lesson for students.  In addition to satisfying Math G.L.C.E.’s, solving puzzles like these are simply good brain exercise!",4
1241,"Great lesson Plan, I feel that it can also be used at the secondary level as well.  Many students still do not understand the process of reading rows and columns.",4
1242,"I enjoyed completing your StAIR project. The project was nicely laid out, all the links worked as intended, and there was a clear path that the project was taking the learner. I feel that the scaffolding and support in your project was very helpful. The pace was quick, but those resources will help if the student needs more time with the material. The quizzes were beneficial, and I like that you used Quizlet for them. I had no problem getting back to the presentation after completing the quizzes. The pictures were great, and the sounds were entertaining and intriguing. What I liked most in your project was the use of animation to guide the learner along. I liked that you added step by step animation on how to complete each objective, and then asked the learner do the same on a piece of paper. Technical Remarks:Technicallly, everything worked as well. No links were broken and no problems occured during the completion of the StAIR. Nice job!",5
1242,Excellent addition to MERLOT,5
1242,"Mariah,Overall, I think this is a great review tool, easy to use and very clear, very methodical, a solid review of the material. I can see this being very useful, and can be used outside of class. I spent about an hour going through and taking notes.For future reference when working with Powerpoint, you can copy a screen that has the basic stuff you need on it – such as titles and navigation keys – so that everything is in the exact same place. It looks better when the user goes from screen to screen.In the maths practice, I wonder whether it would be worthwhile to have the students write the answers down on a piece of paper before revealing them on screen.  Similarly, when doing problems, do you want students to have to do them before moving on, or is it okay not to? If so, you can build that in, i.e. when they get the right answer, they go to a screen that moves them forward, but otherwise they stay on that problem.  That is partly an issue of your navigation. It seems that the entire screen is clickable, and not just the navigation keys, i.e. clicking anywhere moves me forward.It might be good to give specific feedback when a student gets an answer wrong, to help her in the right direction. For example, you give an equation and then ask whether we should Add 4 or Subtract 4. If the student chooses the wrong one, perhaps you could say something like “If 4 is being added in the equation, how would we remove it?”I think you assume a certain reading speed when you have the next step automatically appear. Believe it or not, it was quick for me the first time as I was reading word for word, and I wonder if it might be too quick for students who don’t read or process as quickly. At the same time, for the quick readers or students who understand already, it will be too slow. Here again, you could have them move forward by clicking when they are ready.I love that you have included yourself reading explanations. I would add a note at the beginning when you talk about navigation that students can click on the speaker to hear you read the explanation. I wold even add more of that.THat could be very helpful for certain students.I’m curious as to why you did the quizzes in Quizlet instead of in the STAIR itself; in the STAIR you could provide feedback and explanations.Last, when a user goes to a website, at least on my machine, a Macbook Pro, it doesn't automatically take me back to the Powerpoint presentation; I have to look for Powerpoint. You might include that explanation in the navigation as well.Technical Remarks:Technically it works without flaw, though screens move forward clicking anywhere, rather than only on the forward arrow. Also, when leaving the presentation to go to a website, on my machine - a Macbook Pro - I am not brought back to the presentation; I have to find the Powerpoint icon. This is not a fault of this presentation, but of Powerpoint.",4
1243,"Like the rest of the sites in the author's collection, this site is very   informative, clear, and uses nice graphics (some animated) to illustrate the  points.   Very extensive discussion.  For a nontechnical discussion, this site should be very helpful.",5
1244,"A simple animation, yet still informative.  Good explanation.",3
1245,"I liked this website a lot because I can download any digital audio lecture file that I want to listen to free of charge. Also, I am studying podcasting and this site is a good example of how to create my future podcast.",5
1245,"This is a fantastic idea. It was always known that in education we had to come up with something engaging, trendy and interesting enough to keep the students¿ attention. Technology is changing rapidly, so the students¿ attitude toward school and what school can offer in terms of quality education and prosperity is changing accordingly. By having the opportunity to download, listen, see and podcast lectures, any type of learner can benefit from and enhance the learning process. 
Branka SaracTechnical Remarks:It is very easy to navigate through.",5
1246,This learning object seems good for a general overview but is not sufficient as the only source for learning about general psychology concepts.  It does have some great material and is very to the point (which is the purpose of the site) but because of that it omits lots of important information as well.  Not a bad presentation of learning material overall thought.Technical Remarks:A general web browser.,4
1247,"URL should be http://ir.chem.cmu.edu/irproject/applets/spectro/default.asp.  This is a very impressive applet, which demonstrates P, Q, and R branches of diatomic molecule spectra in a way that would be helpful to anyone teaching the subject.",5
1248,"How you reviewed the materials:The material is pretty straight forward, so I didn't feel it required a great deal of trying to realize its capabilities and possible uses.The quality of content:The computations are accurate, and much more easily attained than through calculation by hand, plus you don't have to worry about making stupid mistakes.The potential effectiveness for enhancing teaching and learning:This is a very effective simulation, because of its quick use and its simplistic design.The ease of using the materials:It was extremely easy to use. Because of its design and purpose, it didn't require any instructions, and the values it required most likely wouldn't require any calculation. Critical values are just pulled from a table, and the pressure and temperature are most likely given.",5
1249,"The app is user friendly, featuring simple language, colorful visuals, and the ability to tailor the settings from easy to medium based on the child’s progress. All of the previous factors are the pros, but there are a few drawbacks. There are two versions, a free one and the other that costs $4.99. The free one, while still great, does not feature the superb visuals seen in the $4.99 one. Also, the free version is not free from third party advertisement. All in all, the app is worth either the download or the money.",4
1250,"I love the concept of this activity. Students are drawn into learning about DNA by having something fun that they can relate to, such as ""Spongebob Squarepants"".Technical Remarks:It would have been helpful if there was a teacher's guide, answer key, or even a set of key definitions for DNA terms.",4
1251,"A good demonstration, with beautiful graphics.  There just isn't much to do here.",3
1252,"This module has a significant advantage over the typical textbook, where the instructions about what to do are separated from the relevant SPSS screen shots, if there are any. It does require that the student actually read and follow the instructions given in Pp slides that hover above the SPSS window that the student has opened. A useful, but more complex addition, might be to embed in the Pp slides some video playback consisting of screen captures with narration. This would greatly increase the size of the Pp slides, but my students, if not most students today, like to be shown how to do things, rather than reading about it.Technical Remarks:I did not load the special software to see if it would keep the Pp slide show hovering above the SPSS screen while working in that screen. The Pp slides showing the different survey responses that were used in the date entry process had circles drawn around different responses, as in a real survey. However, these circles were not properly aligned over the possible responses on survey show in the Pp slide.",4
1253,"This tutorial covers commonly-used SQL commands in three sections: 1. SQL commands; 2. Table Manipulation; and 3. SQL Syntax.  Each basic SQL command is well explained with an example.  Most of the examples use the same table named Store_Information, which makes the learning process easier.  It is an excellent learning tool and reference material for beginners.Technical Remarks: The material is easy to use.  Students can choose one of the three sections by a click, and can easily find a topic under a section.",5
1253,The structure and text associated with this tutorial is easy to read and follow.  The basic concepts of SQL syntax are well covered with several examples that are easy to follow and contain the source code.  Used as a supplement to a larger course teaching SQL this tutorial will enhance the experience and provide a resource to the user.  Links to specific topics are provided to the left and remain visible as the user switches from one topic to another.,4
1254,"Well done Jenny, coming from someone who is dyslexic with numbers. I like the way you structured the content in very clear and concise manner. The flow in  which numeracy was presented was not overwhelming.Technical Remarks:easy to navigate and visually appealing. This  presentation was well layed out and the flow was consistent. The slides had all their functional requirements.",4
1254,Very nice Jenny! I think this would be perfect in a middle school classroom as a way of practice.  I liked the way you set up your slides as it was very easy to navigate.  Technical Remarks:I did not find any technical issues with your presentation. All your buttons worked and I thought the navigation was easy to use and perfect for middle school,4
1255,This is a great introduction to students who are just starting to use computers. It really shows all the pieces that are important as well as what is safe to share on a computer. I like how there is an otpion for the words to be read to the students as many of the students may be too young to read the words on the screen.Technical Remarks:It would be useful to provide a follow up lesson for students on how to turn the computer on and access specific programs.,4
1255,"This is a wonderful Stand Alone Instruction Resourse for students grades 2 and higher. It has clear directions and is easy to navigate. It also provides audio for each slide as well as appropriate images. This StAIR has great direction and encouragement if a user chooses a wrong answer. Students must deduce answers from rules as well as apply rules to examples. Overall it teaches students about technology, computers, and online safety in a fun and simple way. Technical Remarks:None.",5
1256,"This presentation was very well done with great graphics and an easy flow which will engage students.  The review redirect for missed answers is a good reinforcement of concepts. The graphics were especially effective in providing a visual of the definitions and well thought out. For example, the community slides show affection among different species reinforcing the definition for visual leaners.  The audience was clearly targeted with content that matched the intent of the tutorial. My sixth grade son completed the activity and he liked the blend of zoology and ecology and special effects.Technical Remarks:The last slide when clicked goes back to the beginning of the quiz. I wonder if adding a badge or reward slide to end might help signal the end of the activity.",4
